name,email,date_of_birth_orig,mobile_no_orig,first_name,last_name,date_of_birth,mobile_no,above_18
Elizabeth Estes,Elizabeth_Estes@riggs.org,2011-09-07,15711,Elizabeth,Estes,20110907,15711,False
Erin Clark,Erin_Clark@moreno.com,1975-04-27,7953499,Erin,Clark,19750427,7953499,True
Cynthia Smith,Cynthia_Smith@patel-moore.com,09-02-1957,396567,Cynthia,Smith,19570902,396567,True
Stacy Anderson,Stacy_Anderson@hamilton-james.info,31-01-1967,1520394,Stacy,Anderson,19670131,1520394,True
Elizabeth Brown,Elizabeth_Brown@fernandez-mcclure.com,1982-11-22,8171115,Elizabeth,Brown,19821122,8171115,True
Christine Murray,Christine_Murray@matthews.com,01/25/2001,6362308,Christine,Murray,20010125,6362308,True
James Golden,James_Golden@henderson.com,03-06-1966,692271,James,Golden,19660306,692271,True
Jeremy Butler,Jeremy_Butler@allen.biz,2001-01-16,92810031,Jeremy,Butler,20010116,92810031,True
Matthew Andersen,Matthew_Andersen@clark.biz,17-10-1987,654225,Matthew,Andersen,19871017,654225,True
Jonathan Parker,Jonathan_Parker@guerrero-garcia.net,2013-09-04,6040210,Jonathan,Parker,20130904,6040210,False
Richard Warren,Richard_Warren@ibarra-woods.com,2005-07-06,88766,Richard,Warren,20050706,88766,False
Sandra Vargas,Sandra_Vargas@montgomery.com,2014/06/02,248151,Sandra,Vargas,20140602,248151,False
Kendra Martinez,Kendra_Martinez@lewis-rodriguez.com,08-04-1973,6730508,Kendra,Martinez,19730804,6730508,True
Adam Foster,Adam_Foster@jackson-adams.biz,04/16/2018,7559154,Adam,Foster,20180416,7559154,False
Shelly Fritz,Shelly_Fritz@davis.info,1969-11-09,7769770,Shelly,Fritz,19691109,7769770,True
Maria Blanchard,Maria_Blanchard@bryant-bullock.info,1978/02/09,4091564,Maria,Blanchard,19780209,4091564,True
Mandy Greer,Mandy_Greer@williams.info,12-06-2013,969459,Mandy,Greer,20131206,969459,False
Martin Jones,Martin_Jones@schaefer.net,23-04-1969,5236638,Martin,Jones,19690423,5236638,True
Robert Morris,Robert_Morris@rice.net,10/26/2013,554439,Robert,Morris,20131026,554439,False
Taylor Lopez,Taylor_Lopez@jones-salazar.com,1957/05/22,17889439,Taylor,Lopez,19570522,17889439,True
Nicole Lewis,Nicole_Lewis@dean-cook.com,18-01-2009,337263,Nicole,Lewis,20090118,337263,False
Christine Wright,Christine_Wright@green-juarez.com,09-08-1964,4398024,Christine,Wright,19640908,4398024,True
David Robinson,David_Robinson@thompson-franco.org,05/25/2004,58876,David,Robinson,20040525,58876,False
Christopher Case,Christopher_Case@joseph-steele.com,1963/04/17,62311,Christopher,Case,19630417,62311,True
Mark Ward,Mark_Ward@wells-nolan.net,1978-09-01,567795,Mark,Ward,19780901,567795,True
Dana Phillips,Dana_Phillips@villarreal-gray.com,11/08/1964,459291,Dana,Phillips,19641108,459291,True
John Jensen,John_Jensen@thomas-davidson.info,03/08/2002,409647,John,Jensen,20020308,409647,True
Michelle Robinson,Michelle_Robinson@harper.com,2010-11-18,32982943,Michelle,Robinson,20101118,32982943,False
Michael Simmons,Michael_Simmons@lee-gates.com,1984/10/03,172137,Michael,Simmons,19841003,172137,True
Cynthia Ortiz MD,Cynthia_Ortiz@mathis.com,07/06/1959,9159 1279,Cynthia,Ortiz MD,19590706,9159 1279,True
Luis Woods,Luis_Woods@frank-jackson.com,01/03/1969,4875046,Luis,Woods,19690103,4875046,True
Mitchell Glover,Mitchell_Glover@wagner.info,1967-03-14,4718386,Mitchell,Glover,19670314,4718386,True
Sarah Thompson,Sarah_Thompson@cooper-rowe.com,12/16/2014,7803 9819,Sarah,Thompson,20141216,7803 9819,False
Julie Brown,Julie_Brown@lloyd.com,15-09-2017,60331,Julie,Brown,20170915,60331,False
Gregory Hayes,Gregory_Hayes@austin-gonzalez.com,1981-08-15,5082162,Gregory,Hayes,19810815,5082162,True
James Rice,James_Rice@cooley.com,1953/05/05,8076958,James,Rice,19530505,8076958,True
Gabriel Jackson,Gabriel_Jackson@ward.com,1987/09/21,3836477,Gabriel,Jackson,19870921,3836477,True
Melissa Valdez,Melissa_Valdez@martinez-anderson.com,11-05-2010,9213751,Melissa,Valdez,20101105,9213751,False
Thomas Mullen,Thomas_Mullen@barton.com,1980/01/08,1356986,Thomas,Mullen,19800108,1356986,True
Dawn Smith,Dawn_Smith@white-russell.info,1962-10-19,51771,Dawn,Smith,19621019,51771,True
Lisa Glover,Lisa_Glover@middleton-leach.com,2010-05-18,3547468,Lisa,Glover,20100518,3547468,False
Anna Austin,Anna_Austin@mcguire.com,11/22/1999,8375 8091,Anna,Austin,19991122,8375 8091,True
Katherine Pierce,Katherine_Pierce@andrade.com,09/26/2012,59446,Katherine,Pierce,20120926,59446,False
Wayne Keller,Wayne_Keller@schultz.com,05/13/1991,81756,Wayne,Keller,19910513,81756,True
Steven Morgan,Steven_Morgan@cooper-leonard.com,2011/11/24,76480319,Steven,Morgan,20111124,76480319,False
Zachary Thompson,Zachary_Thompson@house.biz,10/06/1975,2760031,Zachary,Thompson,19751006,2760031,True
Joel Clark,Joel_Clark@mcclain.com,07/12/1958,6515 9231,Joel,Clark,19580712,6515 9231,True
Matthew Gutierrez,Matthew_Gutierrez@garcia-henderson.com,1990/04/21,735321,Matthew,Gutierrez,19900421,735321,True
Stephanie Mcdonald,Stephanie_Mcdonald@carr.com,1968/12/15,51086,Stephanie,Mcdonald,19681215,51086,True
Robert Heath,Robert_Heath@jenkins-thomas.org,12-07-2006,121323,Robert,Heath,20061207,121323,False
Lindsey Gonzalez,Lindsey_Gonzalez@branch.com,25-05-2015,3807595,Lindsey,Gonzalez,20150525,3807595,False
Deborah Olson,Deborah_Olson@greene.com,08/05/1957,9211 8339,Deborah,Olson,19570805,9211 8339,True
Claire Reeves,Claire_Reeves@pierce.com,1975/04/21,140337,Claire,Reeves,19750421,140337,True
Brandy Watson,Brandy_Watson@vargas-walker.com,1969/10/10,855987,Brandy,Watson,19691010,855987,True
Jason Wilson,Jason_Wilson@mason.com,1988-03-25,8667821,Jason,Wilson,19880325,8667821,True
Heather Garcia,Heather_Garcia@patrick-kelley.com,1954/11/29,9172430,Heather,Garcia,19541129,9172430,True
Kathleen Chavez,Kathleen_Chavez@fitzgerald-olson.biz,1960-05-06,78876,Kathleen,Chavez,19600506,78876,True
Samantha Shepard,Samantha_Shepard@larson.com,02/08/2007,2099 8183,Samantha,Shepard,20070208,2099 8183,False
Shaun Dougherty,Shaun_Dougherty@reyes-cooper.com,05-05-1973,5841235,Shaun,Dougherty,19730505,5841235,True
Amber Young,Amber_Young@morales-white.com,22-09-1953,345987,Amber,Young,19530922,345987,True
Jonathan Wilkerson,Jonathan_Wilkerson@lewis.biz,1987-05-05,899433,Jonathan,Wilkerson,19870505,899433,True
Robert Rivas,Robert_Rivas@sutton.com,08/08/1979,96701,Robert,Rivas,19790808,96701,True
Anthony Moore,Anthony_Moore@harris.com,1994/05/29,422439,Anthony,Moore,19940529,422439,True
Jeffrey Hill,Jeffrey_Hill@myers.com,10-04-2015,60561,Jeffrey,Hill,20151004,60561,False
Michael Love,Michael_Love@rodriguez-martinez.net,03/21/2002,4103 3095,Michael,Love,20020321,4103 3095,True
Amber Stone,Amber_Stone@walker.com,1973-09-29,459441,Amber,Stone,19730929,459441,True
Crystal Fletcher,Crystal_Fletcher@lawrence.info,1961-01-15,34430647,Crystal,Fletcher,19610115,34430647,True
Amy Roach,Amy_Roach@thomas.org,2011/02/10,752781,Amy,Roach,20110210,752781,False
Christy Gilbert,Christy_Gilbert@sanders.net,10/07/1975,882963,Christy,Gilbert,19751007,882963,True
Caroline Grimes,Caroline_Grimes@cooper.com,1955-11-09,281277,Caroline,Grimes,19551109,281277,True
David Oconnell,David_Oconnell@carpenter-cooper.com,01/10/2017,88501,David,Oconnell,20170110,88501,False
Kayla Porter,Kayla_Porter@blackwell.org,1981-05-29,313557,Kayla,Porter,19810529,313557,True
Phillip Stewart,Phillip_Stewart@mcfarland-kim.com,1963/08/31,614103,Phillip,Stewart,19630831,614103,True
David Schneider,David_Schneider@garcia.biz,1998-09-07,9586998,David,Schneider,19980907,9586998,True
Michael Porter,Michael_Porter@shepherd.org,06/14/1977,6963 5251,Michael,Porter,19770614,6963 5251,True
Timothy Jordan,Timothy_Jordan@young.com,28-12-1999,77411263,Timothy,Jordan,19991228,77411263,True
Melissa Freeman,Melissa_Freeman@roman.biz,1956-12-04,338715,Melissa,Freeman,19561204,338715,True
Erica Richardson,Erica_Richardson@bryant-paul.net,08/12/1999,724251,Erica,Richardson,19990812,724251,True
Jeanette Hood DVM,Jeanette_Hood@bryant.info,1988-10-20,84161,Jeanette,Hood DVM,19881020,84161,True
Douglas Thompson,Douglas_Thompson@gonzalez-sparks.com,1989/12/21,5969958,Douglas,Thompson,19891221,5969958,True
Jerry Torres,Jerry_Torres@nichols.com,01/29/2008,4855 4759,Jerry,Torres,20080129,4855 4759,False
Jason Harmon,Jason_Harmon@jones.com,08/15/1986,8599718,Jason,Harmon,19860815,8599718,True
Donna Dixon,Donna_Dixon@nunez-kim.com,07-11-2014,23338919,Donna,Dixon,20140711,23338919,False
Anthony Brady,Anthony_Brady@gonzales.com,1980/10/19,7228201,Anthony,Brady,19801019,7228201,True
Samantha Mendoza,Samantha_Mendoza@hamilton.com,2001-10-22,9850737,Samantha,Mendoza,20011022,9850737,True
Stephanie King,Stephanie_King@torres-goodwin.org,06/18/1960,3827629,Stephanie,King,19600618,3827629,True
Sara Carter,Sara_Carter@sanford-cruz.net,31-12-1995,88646,Sara,Carter,19951231,88646,True
Alex Clay,Alex_Clay@johnson.com,2002-08-21,25231,Alex,Clay,20020821,25231,True
Ryan Harrell,Ryan_Harrell@thornton.com,08-11-2013,92581903,Ryan,Harrell,20130811,92581903,False
David Garcia,David_Garcia@burch.com,04/30/2015,59266,David,Garcia,20150430,59266,False
Michael Nguyen,Michael_Nguyen@mcintyre-bird.com,12/30/1998,55721,Michael,Nguyen,19981230,55721,True
Kathy Leblanc,Kathy_Leblanc@warren-gray.com,1981-02-27,69067343,Kathy,Leblanc,19810227,69067343,True
Austin Andrade,Austin_Andrade@walton-vasquez.com,23-01-1990,870849,Austin,Andrade,19900123,870849,True
William Floyd,William_Floyd@duran.com,1972/07/13,27758191,William,Floyd,19720713,27758191,True
Angela Hayden,Angela_Hayden@barry.net,23-06-1996,28574351,Angela,Hayden,19960623,28574351,True
Renee Hodges,Renee_Hodges@hamilton.com,1987/12/28,63899519,Renee,Hodges,19871228,63899519,True
Andrea Ray,Andrea_Ray@roberts.com,20-07-1971,341925,Andrea,Ray,19710720,341925,True
Samantha Miller,Samantha_Miller@mcmahon.com,1965/04/06,41451647,Samantha,Miller,19650406,41451647,True
Adrienne Tucker,Adrienne_Tucker@martinez-hernandez.biz,01-06-1999,788901,Adrienne,Tucker,19990106,788901,True
Johnny Lee,Johnny_Lee@sims.com,1973-03-28,8541149,Johnny,Lee,19730328,8541149,True
Jeffrey Walter,Jeffrey_Walter@dillon.com,1959/03/09,2748068,Jeffrey,Walter,19590309,2748068,True
Anthony Rivera,Anthony_Rivera@hines-flores.info,2008/09/21,278973,Anthony,Rivera,20080921,278973,False
Mary Whitehead,Mary_Whitehead@aguilar.com,26-12-1953,52216,Mary,Whitehead,19531226,52216,True
Robert Williams,Robert_Williams@alvarez-stein.com,02/22/1995,27876,Robert,Williams,19950222,27876,True
Judy Johnson,Judy_Johnson@sullivan.info,1976-08-27,887421,Judy,Johnson,19760827,887421,True
Janet Kelly,Janet_Kelly@lloyd.com,2008/11/08,46886,Janet,Kelly,20081108,46886,False
Angie Meyers,Angie_Meyers@burgess.biz,2014/09/10,87081,Angie,Meyers,20140910,87081,False
Sandra Lewis,Sandra_Lewis@keller-henry.info,12/24/1995,80811,Sandra,Lewis,19951224,80811,True
Kim Brady,Kim_Brady@nguyen.info,1979/05/18,17866,Kim,Brady,19790518,17866,True
Sandra Houston,Sandra_Houston@cruz.org,02-11-2000,88159159,Sandra,Houston,20000211,88159159,True
Kimberly Fox,Kimberly_Fox@zuniga.com,1955/05/06,8062881,Kimberly,Fox,19550506,8062881,True
James Daniel,James_Daniel@adams-anderson.com,2004/11/21,570429,James,Daniel,20041121,570429,False
Sandra Ortiz,Sandra_Ortiz@hudson.org,1984/12/13,2342768,Sandra,Ortiz,19841213,2342768,True
Jason Perez,Jason_Perez@garrison-best.com,22-07-2008,5285323,Jason,Perez,20080722,5285323,False
Nicole Perry,Nicole_Perry@ford.info,1953/08/22,81236407,Nicole,Perry,19530822,81236407,True
Jonathan Barnes,Jonathan_Barnes@howard.com,12/20/1958,92446,Jonathan,Barnes,19581220,92446,True
Laura Sanford,Laura_Sanford@obrien-rogers.net,1973-07-02,179259,Laura,Sanford,19730702,179259,True
Joseph Bryant,Joseph_Bryant@anderson-gonzalez.biz,01/16/1975,8315 5355,Joseph,Bryant,19750116,8315 5355,True
Stephanie Thompson,Stephanie_Thompson@pope-smith.com,01/10/1955,19831,Stephanie,Thompson,19550110,19831,True
Angela Smith,Angela_Smith@bell.net,1971/06/28,575241,Angela,Smith,19710628,575241,True
Brenda Cummings,Brenda_Cummings@alvarez.com,1968-01-03,227907,Brenda,Cummings,19680103,227907,True
Daniel Arnold,Daniel_Arnold@kaiser-robinson.info,1997/10/09,88076335,Daniel,Arnold,19971009,88076335,True
Kristin Novak,Kristin_Novak@weaver.com,04/02/1993,6612985,Kristin,Novak,19930402,6612985,True
Thomas Williams,Thomas_Williams@burgess.org,13-04-1950,1176288,Thomas,Williams,19500413,1176288,True
Robert Briggs,Robert_Briggs@aguilar-martinez.com,12/29/1962,4942162,Robert,Briggs,19621229,4942162,True
Keith Craig,Keith_Craig@baldwin-ross.com,1980-06-11,50901,Keith,Craig,19800611,50901,True
Leslie Lambert,Leslie_Lambert@sutton-aguirre.org,06-04-1981,97188543,Leslie,Lambert,19810604,97188543,True
Sergio Zuniga II,Sergio_Zuniga@phillips.com,2014/02/15,639765,Sergio,Zuniga II,20140215,639765,False
Joy Aguilar,Joy_Aguilar@chavez.com,1980/10/29,506211,Joy,Aguilar,19801029,506211,True
Gerald White,Gerald_White@phelps.com,1975-05-30,843819,Gerald,White,19750530,843819,True
Robert Velasquez,Robert_Velasquez@ramirez-davis.biz,05/06/1998,4535 3591,Robert,Velasquez,19980506,4535 3591,True
Nicole Knight,Nicole_Knight@jensen.biz,1970-07-29,64606,Nicole,Knight,19700729,64606,True
Michael Garcia,Michael_Garcia@marks.com,1961/01/10,81431,Michael,Garcia,19610110,81431,True
Tyler Aguilar,Tyler_Aguilar@carpenter.com,01/27/1993,42216,Tyler,Aguilar,19930127,42216,True
Jennifer Cox,Jennifer_Cox@flores-briggs.net,1959/02/19,9259293,Jennifer,Cox,19590219,9259293,True
Patrick Craig,Patrick_Craig@jennings.com,2008-02-19,9017485,Patrick,Craig,20080219,9017485,False
William Davis,William_Davis@whitney.biz,2004-07-27,67567223,William,Davis,20040727,67567223,False
Jessica Silva,Jessica_Silva@parker-ward.com,11-04-1954,3631727,Jessica,Silva,19541104,3631727,True
Lauren Orozco,Lauren_Orozco@sanchez.com,26-01-2000,71540231,Lauren,Orozco,20000126,71540231,True
Destiny Johns,Destiny_Johns@hayes.com,12/01/1973,8923 3575,Destiny,Johns,19731201,8923 3575,True
Kimberly Davis MD,Kimberly_Davis@lopez.biz,03/22/1967,67776,Kimberly,Davis MD,19670322,67776,True
Andrea Collins,Andrea_Collins@cook-valdez.biz,1951-06-30,3889705,Andrea,Collins,19510630,3889705,True
James Tate,James_Tate@whitney.com,08/22/2011,500415,James,Tate,20110822,500415,False
Kimberly Schneider,Kimberly_Schneider@todd.com,08/26/1958,3243304,Kimberly,Schneider,19580826,3243304,True
Jennifer Smith,Jennifer_Smith@long.com,12/16/1968,97691,Jennifer,Smith,19681216,97691,True
Jonathan Davis,Jonathan_Davis@marshall-brown.info,04/07/2002,8848001,Jonathan,Davis,20020407,8848001,True
Michelle Ortega,Michelle_Ortega@horn.com,2013/11/11,522393,Michelle,Ortega,20131111,522393,False
Stacey Walker,Stacey_Walker@norton.biz,29-01-1990,85917303,Stacey,Walker,19900129,85917303,True
Robert Thomas,Robert_Thomas@thompson.biz,1967-02-04,401721,Robert,Thomas,19670204,401721,True
Adrian Cochran,Adrian_Cochran@logan.biz,1966-07-15,278349,Adrian,Cochran,19660715,278349,True
Christian Mcintosh,Christian_Mcintosh@jordan.com,11-09-1974,71006,Christian,Mcintosh,19741109,71006,True
Deanna Torres,Deanna_Torres@green-thomas.com,25-03-1975,3145255,Deanna,Torres,19750325,3145255,True
Lisa Lucero,Lisa_Lucero@scott.biz,2006/04/11,98953759,Lisa,Lucero,20060411,98953759,False
Nicole Francis,Nicole_Francis@williams.org,1992/10/08,13966,Nicole,Francis,19921008,13966,True
Deborah Miller,Deborah_Miller@henderson-vaughn.com,2003/12/26,4638446,Deborah,Miller,20031226,4638446,True
Karen Boyd,Karen_Boyd@carr-campbell.net,12/04/1998,67366,Karen,Boyd,19981204,67366,True
Danielle Johnson,Danielle_Johnson@boone.com,1978-02-10,274263,Danielle,Johnson,19780210,274263,True
James Hawkins MD,James_Hawkins@rose.com,1997-07-05,8654920,James,Hawkins MD,19970705,8654920,True
Sarah Chapman,Sarah_Chapman@mccarthy-morales.biz,1955/03/11,2438360,Sarah,Chapman,19550311,2438360,True
Suzanne Medina,Suzanne_Medina@huber-taylor.com,1974/05/23,532395,Suzanne,Medina,19740523,532395,True
Jennifer Glass,Jennifer_Glass@medina.com,06/16/1961,544407,Jennifer,Glass,19610616,544407,True
Stacy Willis,Stacy_Willis@west.com,2018/06/01,551079,Stacy,Willis,20180601,551079,False
Anna Mendoza,Anna_Mendoza@sanchez.biz,15-12-1971,21351,Anna,Mendoza,19711215,21351,True
Danielle Cain,Danielle_Cain@browning.com,2008-01-30,7839238,Danielle,Cain,20080130,7839238,False
Carla Jones,Carla_Jones@long-hernandez.biz,2017/06/08,292611,Carla,Jones,20170608,292611,False
Jennifer Davis,Jennifer_Davis@nguyen.com,10/18/1993,7251 3603,Jennifer,Davis,19931018,7251 3603,True
Matthew Diaz,Matthew_Diaz@ortiz.com,2004/04/29,19038407,Matthew,Diaz,20040429,19038407,False
Julie Leon,Julie_Leon@montgomery.biz,13-03-1993,60535175,Julie,Leon,19930313,60535175,True
Evan Page,Evan_Page@harrison.org,1994-08-08,37848247,Evan,Page,19940808,37848247,True
Matthew Valdez,Matthew_Valdez@ruiz.com,09/19/1995,61781,Matthew,Valdez,19950919,61781,True
Jared Myers,Jared_Myers@massey-johnson.com,10/05/1966,978675,Jared,Myers,19661005,978675,True
Jason Davis,Jason_Davis@hernandez.com,1955-02-22,26161,Jason,Davis,19550222,26161,True
William Valdez,William_Valdez@woods-parsons.com,1952-04-24,278529,William,Valdez,19520424,278529,True
April Owen,April_Owen@sanchez.com,1967/09/23,16552967,April,Owen,19670923,16552967,True
Mark Bridges,Mark_Bridges@cook.com,1997/05/31,5602738,Mark,Bridges,19970531,5602738,True
Mr. Andrew Rivera,Andrew_Rivera@mooney.com,06-09-1983,79406,Mr. Andrew,Rivera,19830609,79406,True
Scott Martinez,Scott_Martinez@brennan.com,11/20/1964,587475,Scott,Martinez,19641120,587475,True
Christopher Lloyd,Christopher_Lloyd@schmidt.com,1955/07/04,3775024,Christopher,Lloyd,19550704,3775024,True
Denise York,Denise_York@yates.com,1970-04-05,408765,Denise,York,19700405,408765,True
Susan Hartman,Susan_Hartman@madden.org,1987-09-03,8863387,Susan,Hartman,19870903,8863387,True
Tonya Reed,Tonya_Reed@coleman-lopez.com,21-04-1951,3277310,Tonya,Reed,19510421,3277310,True
Michael Wilkinson,Michael_Wilkinson@mcknight.net,2012-07-31,8533904,Michael,Wilkinson,20120731,8533904,False
Richard Reyes,Richard_Reyes@alvarez.org,11-06-1960,71956,Richard,Reyes,19601106,71956,True
Mr. Evan Russell,Evan_Russell@ferguson.net,20-01-1959,75209343,Mr. Evan,Russell,19590120,75209343,True
Evan Smith,Evan_Smith@potter-gallagher.com,1994/04/23,95421,Evan,Smith,19940423,95421,True
Victoria Jones,Victoria_Jones@farrell.com,1959/09/07,336225,Victoria,Jones,19590907,336225,True
Cheryl Moore,Cheryl_Moore@williams.com,1970/12/31,26631,Cheryl,Moore,19701231,26631,True
Joshua Pittman,Joshua_Pittman@leon.net,1953/04/28,347115,Joshua,Pittman,19530428,347115,True
Mary Cooper,Mary_Cooper@walker-green.info,1976-10-17,2522570,Mary,Cooper,19761017,2522570,True
Jessica Delgado,Jessica_Delgado@curtis.com,1969/07/12,3637180,Jessica,Delgado,19690712,3637180,True
Brian Pearson,Brian_Pearson@jackson-smith.com,26-01-2017,96690271,Brian,Pearson,20170126,96690271,False
Kathryn Lamb,Kathryn_Lamb@stephens.biz,2000-01-23,6065158,Kathryn,Lamb,20000123,6065158,True
Jordan Cruz,Jordan_Cruz@clark-dickerson.com,03/23/1958,4235 5435,Jordan,Cruz,19580323,4235 5435,True
Dr. Edward Brooks,Edward_Brooks@lane.info,2000-04-04,92929919,Dr. Edward,Brooks,20000404,92929919,True
Brenda Wright,Brenda_Wright@simpson.com,2011/12/07,77651,Brenda,Wright,20111207,77651,False
Samuel Dyer,Samuel_Dyer@howard.com,26-11-1981,436557,Samuel,Dyer,19811126,436557,True
Brian Bryant,Brian_Bryant@mejia.com,13-09-2015,40782655,Brian,Bryant,20150913,40782655,False
Ms. Kimberly Wood,Kimberly_Wood@jordan-walsh.com,05/18/1994,9412705,Ms. Kimberly,Wood,19940518,9412705,True
Brittany Garcia DDS,Brittany_Garcia@hobbs.com,2008-07-05,38240231,Brittany,Garcia DDS,20080705,38240231,False
Trevor Byrd,Trevor_Byrd@cooke.com,14-07-2009,54940471,Trevor,Byrd,20090714,54940471,False
Larry Herrera,Larry_Herrera@mata-bean.biz,08-12-2014,6943546,Larry,Herrera,20140812,6943546,False
Joseph Owens,Joseph_Owens@white.com,1970/01/25,12326,Joseph,Owens,19700125,12326,True
Gregory Peters,Gregory_Peters@ray.net,1990-09-02,78256247,Gregory,Peters,19900902,78256247,True
Miss Amber Burnett,Amber_Burnett@gill.com,1955-10-12,1402451,Miss,Amber Burnett,19551012,1402451,True
Jason Malone,Jason_Malone@allen.com,05/03/1955,4727 8299,Jason,Malone,19550503,4727 8299,True
Jordan Pugh,Jordan_Pugh@villanueva.com,1990-09-17,768951,Jordan,Pugh,19900917,768951,True
Daniel Welch,Daniel_Welch@riggs.com,1967/12/19,301227,Daniel,Welch,19671219,301227,True
Tiffany Marquez,Tiffany_Marquez@rodriguez-kennedy.com,1988/05/01,307749,Tiffany,Marquez,19880501,307749,True
Christopher Smith,Christopher_Smith@moody.com,2015-02-08,33940167,Christopher,Smith,20150208,33940167,False
